transaction_id,customer_id,timestamp,transaction_amount,merchant_category,transaction_country,transaction_description,is_fraud,description_length,transaction_frequency,consistency_score,entity_has_payment_instruments,entity_has_gift_cards,entity_has_crypto,entity_has_subscriptions,entity_has_refunds,entity_has_P2P,entity_has_digital_goods
TX001246,CUST0121,2025-05-05 22:05:00,34.3,Services,CA,Haircut service payment local salon,0,35,17,10,1,0,0,0,0,0,0
TX001247,CUST0152,2025-05-05 23:47:00,12.38,Coffee Shop,CA,Daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001248,CUST0019,2025-05-05 00:19:00,54.76,Subscription Service,CA,Monthly streaming service subscription fee,0,42,14,10,0,0,0,1,0,0,1
TX001249,CUST0139,2025-05-05 01:33:00,109.84,Groceries,CA,Weekly grocery store shopping trip,0,34,12,10,0,0,0,0,0,0,0
TX001250,CUST0013,2025-05-06 02:10:00,11.23,Coffee Shop,CA,Daily coffee shop purchase,0,26,16,10,0,0,0,0,0,0,0
TX001251,CUST0182,2025-05-06 03:19:00,37.98,Healthcare,CA,Pharmacy prescription pickup service,0,36,11,10,0,0,0,0,0,0,0
TX001252,CUST0088,2025-05-06 04:02:00,10.6,Restaurant,CA,Fast food takeout lunch break,0,29,11,10,0,0,0,0,0,0,0
TX001253,CUST0145,2025-05-06 05:16:00,12.63,Coffee Shop,CA,Daily coffee shop purchase,0,26,12,10,0,0,0,0,0,0,0
TX001254,CUST0003,2025-05-06 06:57:00,91.07,Gas Station,CA,Gas station fill-up for car,0,27,10,10,0,0,0,0,0,0,0
TX001255,CUST0196,2025-05-06 07:25:00,85.95,Groceries,CA,Weekly grocery store shopping trip,0,34,15,10,0,0,0,0,0,0,0
TX001256,CUST0064,2025-05-06 08:59:00,13.9,Coffee Shop,CA,Daily coffee shop purchase,0,26,18,10,0,0,0,0,0,0,0
TX001257,CUST0172,2025-05-06 09:22:00,11.19,Coffee Shop,CA,Daily coffee shop purchase,0,26,10,10,0,0,0,0,0,0,0
TX001258,CUST0110,2025-05-06 10:14:00,10.42,Coffee Shop,CA,Daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001259,CUST0068,2025-05-06 11:48:00,36.63,Services,CA,Haircut service payment local salon,0,35,17,10,1,0,0,0,0,0,0
TX001260,CUST0144,2025-05-07 12:57:00,453.91,Electronics,US,Purchase of high-value electronics online,1,41,13,10,0,0,0,0,0,0,0
TX001261,CUST0181,2025-05-07 13:41:00,10.12,Coffee Shop,CA,Daily coffee shop purchase,0,26,10,10,0,0,0,0,0,0,0
TX001262,CUST0183,2025-05-07 14:15:00,8.0,Coffee Shop,CA,Daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001263,CUST0143,2025-05-07 15:08:00,7.37,Restaurant,CA,Fast food takeout lunch break,0,29,15,10,0,0,0,0,0,0,0
TX001264,CUST0105,2025-05-07 16:45:00,13.52,Coffee Shop,CA,Daily coffee shop purchase,0,26,11,10,0,0,0,0,0,0,0
TX001265,CUST0056,2025-05-07 17:01:00,6.78,Coffee Shop,CA,Daily coffee shop purchase,0,26,10,10,0,0,0,0,0,0,0
TX001266,CUST0004,2025-05-07 18:50:00,10.36,Coffee Shop,CA,Daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001267,CUST0028,2025-05-07 19:33:00,12.02,Coffee Shop,CA,Daily coffee shop purchase,0,26,10,10,0,0,0,0,0,0,0
TX001268,CUST0043,2025-05-07 20:00:00,25.12,Entertainment,CA,Movie rental streaming platform,0,31,16,10,0,0,0,0,0,0,1
TX001269,CUST0048,2025-05-07 21:56:00,11.75,Coffee Shop,CA,Daily coffee shop purchase,0,26,9,10,0,0,0,0,0,0,0
TX001270,CUST0176,2025-05-08 22:21:00,13.84,Restaurant,CA,Dinner at local restaurant with friends,0,39,15,10,0,0,0,0,0,0,0
TX001271,CUST0129,2025-05-08 23:27:00,105.79,Groceries,CA,Weekly grocery store shopping trip,0,34,19,10,0,0,0,0,0,0,0
TX001272,CUST0068,2025-05-08 00:59:00,42.17,Healthcare,CA,Pharmacy prescription pickup service,0,36,17,10,0,0,0,0,0,0,0
TX001273,CUST0110,2025-05-08 01:46:00,11.79,Restaurant,CA,Fast food takeout lunch break,0,29,13,10,0,0,0,0,0,0,0
TX001274,CUST0087,2025-05-08 02:22:00,11.51,Coffee Shop,CA,Daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001275,CUST0149,2025-05-08 03:38:00,12.2,Coffee Shop,CA,Daily coffee shop purchase,0,26,17,10,0,0,0,0,0,0,0
TX001276,CUST0018,2025-05-08 04:44:00,88.0,Gas Station,CA,Gas station fill-up for car,0,27,15,10,0,0,0,0,0,0,0
TX001277,CUST0079,2025-05-08 05:21:00,10.97,Coffee Shop,CA,Daily coffee shop purchase,0,26,12,10,0,0,0,0,0,0,0
TX001278,CUST0198,2025-05-08 06:55:00,14.88,Restaurant,CA,Food delivery service meal order,0,32,10,10,0,0,0,0,0,0,0
TX001279,CUST0010,2025-05-08 07:10:00,12.03,Coffee Shop,CA,Daily coffee shop purchase,0,26,9,10,0,0,0,0,0,0,0
TX001280,CUST0197,2025-05-09 08:05:00,34.5,Services,CA,Haircut service payment local salon,0,35,7,10,1,0,0,0,0,0,0
TX001281,CUST0086,2025-05-09 09:01:00,54.91,Subscription Service,CA,Monthly streaming service subscription fee,0,42,10,10,0,0,0,1,0,0,1
TX001282,CUST0039,2025-05-09 10:57:00,7.42,Coffee Shop,CA,Daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001283,CUST0195,2025-05-09 11:42:00,13.91,Restaurant,CA,Food delivery service meal order,0,32,11,10,0,0,0,0,0,0,0
TX001284,CUST0131,2025-05-09 12:06:00,9.9,Coffee Shop,CA,Daily coffee shop purchase,0,26,9,10,0,0,0,0,0,0,0
TX001285,CUST0103,2025-05-09 13:31:00,5431.13,International Money Transfer,AE,High-value jewelry acquisition via proxy,1,40,14,9,0,0,0,0,0,1,0
TX001286,CUST0101,2025-05-09 14:23:00,12.87,Coffee Shop,CA,Daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001287,CUST0126,2025-05-09 15:59:00,12.18,Coffee Shop,CA,Daily coffee shop purchase,0,26,18,10,0,0,0,0,0,0,0
TX001288,CUST0158,2025-05-09 16:03:00,22.8,Entertainment,CA,Movie rental streaming platform,0,31,19,10,0,0,0,0,0,0,1
TX001289,CUST0028,2025-05-09 17:36:00,42.06,Utilities,CA,Mobile phone top-up credit purchase,0,35,10,10,1,0,0,0,0,0,0
TX001290,CUST0069,2025-05-10 18:39:00,105.79,Groceries,CA,Weekly grocery store shopping trip,0,34,9,10,0,0,0,0,0,0,0
TX001291,CUST0080,2025-05-10 19:08:00,10.97,Coffee Shop,CA,Daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001292,CUST0052,2025-05-10 20:57:00,13.91,Restaurant,CA,Food delivery service meal order,0,32,11,10,0,0,0,0,0,0,0
TX001293,CUST0091,2025-05-10 21:23:00,12.87,Coffee Shop,CA,Daily coffee shop purchase,0,26,14,10,0,0,0,0,0,0,0
TX001294,CUST0004,2025-05-10 22:27:00,11.19,Coffee Shop,CA,Daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001295,CUST0045,2025-05-10 23:04:00,1205.12,Digital Goods & Software,CA,Software license annual renewal fee,1,35,18,10,0,0,0,1,0,0,1
TX001296,CUST0009,2025-05-10 00:20:00,13.9,Coffee Shop,CA,Daily coffee shop purchase,0,26,17,10,0,0,0,0,0,0,0
TX001297,CUST0034,2025-05-10 01:38:00,7.37,Restaurant,CA,Fast food takeout lunch break,0,29,12,10,0,0,0,0,0,0,0
TX001298,CUST0033,2025-05-10 02:45:00,54.91,Subscription Service,CA,Monthly streaming service subscription fee,0,42,12,10,0,0,0,1,0,0,1
TX001299,CUST0150,2025-05-10 03:17:00,10.42,Coffee Shop,CA,Daily coffee shop purchase,0,26,16,10,0,0,0,0,0,0,0
TX001300,CUST0088,2025-05-11 04:34:00,13.52,Coffee Shop,CA,Daily coffee shop purchase,0,26,11,10,0,0,0,0,0,0,0
TX001301,CUST0183,2025-05-11 05:55:00,1827.87,Cryptocurrency Exchange,NG,Anonymous cryptocurrency exchange transaction initiation,1,56,15,10,0,0,1,0,0,0,0
TX001302,CUST0161,2025-05-11 06:04:00,175.0,Online Retail,DE,Purchase of high-value electronics online,1,41,14,10,0,0,0,0,0,0,0
TX001303,CUST0032,2025-05-11 07:17:00,10.36,Coffee Shop,CA,Daily coffee shop purchase,0,26,20,10,0,0,0,0,0,0,0
TX001304,CUST0083,2025-05-11 08:17:00,11.51,Coffee Shop,CA,Daily coffee shop purchase,0,26,11,10,0,0,0,0,0,0,0
TX001305,CUST0100,2025-05-11 09:03:00,12.03,Coffee Shop,CA,Daily coffee shop purchase,0,26,10,10,0,0,0,0,0,0,0
TX001306,CUST0165,2025-05-11 10:19:00,11.75,Coffee Shop,CA,Daily coffee shop purchase,0,26,9,10,0,0,0,0,0,0,0
TX001307,CUST0018,2025-05-11 11:46:00,11.79,Restaurant,CA,Fast food takeout lunch break,0,29,15,10,0,0,0,0,0,0,0
TX001308,CUST0037,2025-05-11 12:03:00,6.78,Coffee Shop,CA,Daily coffee shop purchase,0,26,16,10,0,0,0,0,0,0,0
TX001309,CUST0178,2025-05-11 13:46:00,12.2,Coffee Shop,CA,Daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001310,CUST0070,2025-05-12 14:56:00,9.9,Coffee Shop,CA,Daily coffee shop purchase,0,26,9,10,0,0,0,0,0,0,0
TX001311,CUST0156,2025-05-12 15:29:00,112.59,Online Retail,CA,Online clothing order for new items,1,35,13,10,0,0,0,0,0,0,0
TX001312,CUST0052,2025-05-12 16:04:00,98.45,Subscription Service,CA,Subscription to obscure digital assets platform,1,47,11,10,0,0,1,1,0,0,1
TX001313,CUST0108,2025-05-12 17:07:00,25.12,Entertainment,CA,Movie rental streaming platform,0,31,16,10,0,0,0,0,0,0,1
TX001314,CUST0186,2025-05-12 18:35:00,28.84,Books & Media,CA,Bookstore purchase for new novel,0,32,11,10,0,0,0,0,0,0,0
TX001315,CUST0003,2025-05-12 19:13:00,10.12,Coffee Shop,CA,Daily coffee shop purchase,0,26,10,10,0,0,0,0,0,0,0
TX001316,CUST0026,2025-05-12 20:33:00,8.0,Coffee Shop,CA,Daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001317,CUST0080,2025-05-12 21:15:00,13.84,Restaurant,CA,Dinner at local restaurant with friends,0,39,13,10,0,0,0,0,0,0,0
TX001318,CUST0065,2025-05-12 22:26:00,4.54,Coffee Shop,CA,Daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001319,CUST0155,2025-05-12 23:50:00,1023.2,Travel,GB,Unusual flight booking to remote location,1,41,15,10,0,0,0,0,0,0,0
TX001320,CUST0057,2025-05-13 00:52:00,88.0,Gas Station,CA,Gas station fill-up for car,0,27,15,10,0,0,0,0,0,0,0
TX001321,CUST0177,2025-05-13 01:02:00,91.07,Gas Station,CA,Gas station fill-up for car,0,27,18,10,0,0,0,0,0,0,0
TX001322,CUST0123,2025-05-13 02:14:00,1342.77,International Money Transfer,AU,Urgent international wire transfer processing fee,1,49,18,10,1,0,0,0,0,1,0
TX001323,CUST0030,2025-05-13 03:00:00,42.06,Utilities,CA,Mobile phone top-up credit purchase,0,35,12,10,1,0,0,0,0,0,0
TX001324,CUST0142,2025-05-13 04:39:00,12.43,Coffee Shop,CA,Daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001325,CUST0122,2025-05-13 05:43:00,2650.0,Luxury Goods,CH,Luxury watch ordered from offshore vendor,1,41,17,10,0,0,0,0,0,0,0
TX001300,CUST0037,2025-05-11 04:06:00,10.35,Restaurants,AU,Lunch with friends at local restaurant.,0,39,16,10,0,0,0,0,0,0,0
TX001301,CUST0144,2025-05-11 05:24:00,78.43,Apparel,AU,Online clothing store order for new apparel.,0,44,13,10,0,0,0,0,0,0,0
TX001302,CUST0165,2025-05-11 06:46:00,25.1,Groceries,AU,Weekly grocery store shopping trip.,0,35,9,10,0,0,0,0,0,0,0
TX001303,CUST0102,2025-05-11 07:22:00,110.2,Home Improvement,AU,Hardware store purchase for home repairs.,0,41,16,10,0,0,0,0,0,0,0
TX001304,CUST0025,2025-05-11 08:37:00,54.8,Entertainment,AU,Concert tickets and sports gear payment.,0,40,16,10,1,0,0,0,0,0,0
TX001305,CUST0160,2025-05-11 09:17:00,6.99,Services,AU,Online purchase movie daily membership.,0,39,12,10,0,0,0,1,0,0,0
TX001306,CUST0103,2025-05-11 10:12:00,45.75,Gas Station,AU,Gas station fuel fill-up for car.,0,33,14,10,0,0,0,0,0,0,0
TX001307,CUST0116,2025-05-11 11:59:00,15.0,Books,AU,Bookstore purchase of new novel.,0,32,16,10,0,0,0,0,0,0,0
TX001308,CUST0050,2025-05-11 12:58:00,34.6,Apparel,AU,Online store purchase monthly clothing.,0,39,16,10,0,0,0,1,0,0,0
TX001309,CUST0068,2025-05-11 13:15:00,75.25,Online Retail,AU,Online retail purchase everyday items.,0,38,17,10,0,0,0,0,0,0,0
TX001310,CUST0135,2025-05-12 14:36:00,12.5,Groceries,AU,Bakery groceries purchase daily items.,0,38,12,10,0,0,0,0,0,0,0
TX001311,CUST0064,2025-05-12 15:54:00,28.99,Entertainment,AU,Monthly streaming service subscription fee.,0,43,18,10,0,0,0,1,0,0,1
TX001312,CUST0009,2025-05-12 16:59:00,130.5,Transportation,AU,Flight ticket booking for holiday travel.,0,41,17,10,0,0,0,0,0,0,0
TX001313,CUST0064,2025-05-12 17:32:00,8.7,Restaurants,AU,Morning coffee and pastry purchase.,0,35,18,10,0,0,0,0,0,0,0
TX001314,CUST0018,2025-05-12 18:29:00,125.0,Healthcare,AU,Medical appointment and insurance premium.,0,42,15,10,0,0,0,0,0,0,0
TX001315,CUST0143,2025-05-12 19:13:00,99.99,Services,AU,Monthly gym membership renewal payment.,0,39,15,10,1,0,0,1,0,0,0
TX001316,CUST0118,2025-05-12 20:57:00,3.4,Transportation,AU,Public transport card top-up.,0,29,18,10,1,0,0,0,0,0,0
TX001317,CUST0118,2025-05-12 21:43:00,14.2,Restaurants,AU,Takeaway food order for lunch.,0,30,18,10,0,0,0,0,0,0,0
TX001318,CUST0126,2025-05-12 22:42:00,65.0,Services,AU,Haircut and grooming service payment.,0,37,18,10,1,0,0,0,0,0,0
TX001319,CUST0021,2025-05-12 23:31:00,115.3,Online Retail,AU,Online purchase pet store home goods.,0,37,18,10,0,0,0,0,0,0,0
TX001320,CUST0040,2025-05-13 00:53:00,22.8,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,14,10,0,0,0,0,0,0,0
TX001321,CUST0096,2025-05-13 01:30:00,39.99,Online Retail,AU,Online clothing store order for apparel.,0,40,13,10,0,0,0,0,0,0,0
TX001322,CUST0160,2025-05-13 02:07:00,500.25,Travel,US,Hotel booking for overseas travel.,0,34,12,10,0,0,0,0,0,0,0
TX001323,CUST0030,2025-05-13 03:54:00,8.8,Restaurants,AU,Coffee and pastry purchase daily shop.,0,38,12,10,0,0,0,0,0,0,0
TX001324,CUST0040,2025-05-13 04:15:00,67.2,Groceries,AU,Weekly grocery store shopping trip.,0,35,14,10,0,0,0,0,0,0,0
TX001325,CUST0090,2025-05-13 05:18:00,15.6,Entertainment,AU,Movie ticket and snacks purchase.,0,33,8,10,0,0,0,0,0,0,0
TX001326,CUST0170,2025-05-13 06:25:00,45.1,Gas Station,AU,Gas station fuel fill-up for car.,0,33,16,10,0,0,0,0,0,0,0
TX001327,CUST0150,2025-05-13 07:00:00,12.99,Online Retail,AU,Online retail purchase everyday items.,0,38,16,10,0,0,0,0,0,0,0
TX001328,CUST0140,2025-05-13 08:39:00,35.0,Services,AU,Car wash service and detailing.,0,31,7,10,0,0,0,0,0,0,0
TX001329,CUST0133,2025-05-13 09:25:00,22.0,Restaurants,AU,Lunch at cafe online order.,0,27,17,10,0,0,0,0,0,0,0
TX001330,CUST0049,2025-05-14 10:35:00,85.5,Apparel,AU,Online clothing store order for new apparel.,0,44,17,10,0,0,0,0,0,0,0
TX001331,CUST0136,2025-05-14 11:52:00,550.0,Education,AU,School supplies and education fees.,0,35,15,10,0,0,0,0,0,0,0
TX001332,CUST0171,2025-05-14 12:08:00,11.2,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,11,10,0,0,0,0,0,0,0
TX001333,CUST0009,2025-05-14 13:17:00,90.0,Sports & Outdoors,AU,Sports gear online purchase membership.,0,39,17,10,0,0,0,1,0,0,0
TX001334,CUST0115,2025-05-14 14:24:00,6.75,Restaurants,AU,Morning coffee shop purchase daily.,0,35,15,10,0,0,0,0,0,0,0
TX001335,CUST0149,2025-05-14 15:17:00,17.5,Books,AU,Bookstore purchase of new novel.,0,32,17,10,0,0,0,0,0,0,0
TX001336,CUST0045,2025-05-14 16:55:00,25.0,Entertainment,AU,Movie tickets and snacks purchase.,0,34,18,10,0,0,0,0,0,0,0
TX001337,CUST0133,2025-05-14 17:50:00,13.0,Transportation,AU,Public transport card top-up.,0,29,17,10,1,0,0,0,0,0,0
TX001338,CUST0061,2025-05-14 18:55:00,42.1,Gas Station,AU,Gas station fuel fill-up for car.,0,33,16,10,0,0,0,0,0,0,0
TX001339,CUST0056,2025-05-14 19:10:00,33.5,Online Retail,AU,Online retail purchase everyday items.,0,38,10,10,0,0,0,0,0,0,0
TX001340,CUST0185,2025-05-15 20:06:00,145.0,Utilities,AU,Utility bill payment for electricity service.,0,45,13,10,0,0,0,0,0,0,0
TX001341,CUST0029,2025-05-15 21:29:00,88.0,Apparel,AU,Online clothing store order for new apparel.,0,44,18,10,0,0,0,0,0,0,0
TX001342,CUST0137,2025-05-15 22:47:00,19.99,Services,AU,Monthly streaming service subscription fee.,0,43,20,10,0,0,0,1,0,0,1
TX001343,CUST0149,2025-05-15 23:26:00,12.0,Restaurants,AU,Takeaway food order for lunch.,0,30,17,10,0,0,0,0,0,0,0
TX001344,CUST0072,2025-05-15 00:37:00,7.0,Restaurants,AU,Coffee and pastry purchase daily shop.,0,38,8,10,0,0,0,0,0,0,0
TX001345,CUST0192,2025-05-15 01:01:00,55.6,Groceries,AU,Weekly grocery store shopping trip.,0,35,16,10,0,0,0,0,0,0,0
TX001346,CUST0018,2025-05-15 02:11:00,18.2,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,15,10,0,0,0,0,0,0,0
TX001347,CUST0024,2025-05-15 03:18:00,75.0,Services,AU,Haircut and grooming service payment.,0,37,15,10,0,0,0,0,0,0,0
TX001348,CUST0099,2025-05-15 04:23:00,250.0,Travel,AU,Flight ticket booking for holiday travel.,0,41,9,10,0,0,0,0,0,0,0
TX001349,CUST0081,2025-05-15 05:06:00,10.99,Entertainment,AU,Movie tickets and snacks purchase.,0,34,7,10,0,0,0,0,0,0,0
TX001350,CUST0030,2025-05-16 06:56:00,48.0,Gas Station,AU,Gas station fuel fill-up for car.,0,33,12,10,0,0,0,0,0,0,0
TX001351,CUST0089,2025-05-16 07:37:00,13.5,Books,AU,Bookstore purchase of new novel.,0,32,18,10,0,0,0,0,0,0,0
TX001352,CUST0076,2025-05-16 08:50:00,11.0,Restaurants,AU,Lunch with friends at local restaurant.,0,39,8,10,0,0,0,0,0,0,0
TX001353,CUST0145,2025-05-16 09:21:00,62.0,Apparel,AU,Online clothing store order for new apparel.,0,44,12,10,0,0,0,0,0,0,0
TX001354,CUST0135,2025-05-16 10:33:00,19.99,Online Retail,AU,Online retail purchase everyday items.,0,38,12,10,0,0,0,0,0,0,0
TX001355,CUST0075,2025-05-16 11:54:00,8.5,Restaurants,AU,Morning coffee and pastry purchase.,0,35,15,10,0,0,0,0,0,0,0
TX001356,CUST0030,2025-05-16 12:47:00,22.4,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,12,10,0,0,0,0,0,0,0
TX001357,CUST0058,2025-05-16 13:53:00,14.8,Transportation,AU,Public transport card top-up.,0,29,9,10,1,0,0,0,0,0,0
TX001358,CUST0148,2025-05-16 14:27:00,120.0,Utilities,AU,Utility bill payment for electricity service.,0,45,13,10,0,0,0,0,0,0,0
TX001359,CUST0066,2025-05-16 15:22:00,34.0,Entertainment,AU,Concert tickets and sports gear payment.,0,40,18,9,0,0,0,0,0,0,0
TX001360,CUST0025,2025-05-17 16:47:00,55.0,Groceries,AU,Weekly grocery store shopping trip.,0,35,16,10,0,0,0,0,0,0,0
TX001361,CUST0049,2025-05-17 17:28:00,6.2,Restaurants,AU,Morning coffee shop purchase daily.,0,35,17,10,0,0,0,0,0,0,0
TX001362,CUST0040,2025-05-17 18:53:00,29.99,Services,AU,Monthly streaming service subscription fee.,0,43,14,10,0,0,0,1,0,0,1
TX001363,CUST0091,2025-05-17 19:01:00,40.5,Gas Station,AU,Gas station fuel fill-up for car.,0,33,14,10,0,0,0,0,0,0,0
TX001364,CUST0126,2025-05-17 20:42:00,16.0,Books,AU,Bookstore purchase of new novel.,0,32,18,10,0,0,0,0,0,0,0
TX001365,CUST0124,2025-05-17 21:25:00,105.0,Apparel,AU,Online clothing store order for new apparel.,0,44,13,10,0,0,0,0,0,0,0
TX001366,CUST0115,2025-05-17 22:47:00,25.5,Online Retail,AU,Online retail purchase everyday items.,0,38,15,10,0,0,0,0,0,0,0
TX001367,CUST0161,2025-05-17 23:30:00,15.2,Restaurants,AU,Takeaway food order for lunch.,0,30,14,10,0,0,0,0,0,0,0
TX001368,CUST0158,2025-05-17 00:05:00,70.0,Services,AU,Haircut and grooming service payment.,0,37,19,10,0,0,0,0,0,0,0
TX001369,CUST0191,2025-05-17 01:31:00,21.3,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,19,10,0,0,0,0,0,0,0
TX001370,CUST0026,2025-05-18 02:20:00,4.5,Transportation,AU,Public transport card top-up.,0,29,13,10,1,0,0,0,0,0,0
TX001371,CUST0097,2025-05-18 03:17:00,135.0,Utilities,AU,Utility bill payment for electricity service.,0,45,8,10,0,0,0,0,0,0,0
TX001372,CUST0137,2025-05-18 04:01:00,58.75,Groceries,AU,Weekly grocery store shopping trip.,0,35,20,10,0,0,0,0,0,0,0
TX001373,CUST0050,2025-05-18 05:22:00,7.8,Restaurants,AU,Morning coffee and pastry purchase.,0,35,16,10,0,0,0,0,0,0,0
TX001374,CUST0121,2025-05-18 06:17:00,18.99,Entertainment,AU,Movie tickets and snacks purchase.,0,34,17,10,0,0,0,0,0,0,0
TX001375,CUST0116,2025-05-18 07:31:00,46.2,Gas Station,AU,Gas station fuel fill-up for car.,0,33,16,10,0,0,0,0,0,0,0
TX001376,CUST0123,2025-05-18 08:49:00,11.5,Books,AU,Bookstore purchase of new novel.,0,32,18,10,0,0,0,0,0,0,0
TX001377,CUST0021,2025-05-18 09:38:00,112.5,Apparel,AU,Online clothing store order for new apparel.,0,44,18,10,0,0,0,0,0,0,0
TX001378,CUST0001,2025-05-18 10:35:00,20.0,Online Retail,AU,Online retail purchase everyday items.,0,38,14,10,0,0,0,0,0,0,0
TX001379,CUST0194,2025-05-18 11:29:00,16.5,Restaurants,AU,Dinner with friends at local restaurant.,0,40,14,10,0,0,0,0,0,0,0
TX001380,CUST0173,2025-05-19 12:06:00,60.0,Services,AU,Haircut and grooming service payment.,0,37,9,10,0,0,0,0,0,0,0
TX001381,CUST0066,2025-05-19 13:29:00,23.0,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,18,10,0,0,0,0,0,0,0
TX001382,CUST0083,2025-05-19 14:33:00,5.0,Transportation,AU,Public transport card top-up.,0,29,11,10,1,0,0,0,0,0,0
TX001383,CUST0174,2025-05-19 15:09:00,128.0,Utilities,AU,Utility bill payment for electricity service.,0,45,11,10,0,0,0,0,0,0,0
TX001384,CUST0033,2025-05-19 16:39:00,52.3,Groceries,AU,Weekly grocery store shopping trip.,0,35,12,10,0,0,0,0,0,0,0
TX001385,CUST0192,2025-05-19 17:57:00,9.1,Restaurants,AU,Morning coffee and pastry purchase.,0,35,16,10,0,0,0,0,0,0,0
TX001386,CUST0049,2025-05-19 18:58:00,17.0,Entertainment,AU,Movie tickets and snacks purchase.,0,34,17,10,0,0,0,0,0,0,0
TX001387,CUST0022,2025-05-19 19:43:00,43.8,Gas Station,AU,Gas station fuel fill-up for car.,0,33,12,10,0,0,0,0,0,0,0
TX001388,CUST0068,2025-05-19 20:39:00,10.0,Books,AU,Bookstore purchase of new novel.,0,32,17,10,0,0,0,0,0,0,0
TX001389,CUST0137,2025-05-19 21:34:00,95.0,Apparel,AU,Online clothing store order for new apparel.,0,44,20,10,0,0,0,0,0,0,0
TX001390,CUST0043,2025-05-20 22:30:00,21.5,Online Retail,AU,Online retail purchase everyday items.,0,38,16,10,0,0,0,0,0,0,0
TX001391,CUST0045,2025-05-20 23:58:00,14.0,Restaurants,AU,Lunch with friends at local restaurant.,0,39,18,10,0,0,0,0,0,0,0
TX001392,CUST0132,2025-05-20 00:44:00,68.0,Services,AU,Haircut and grooming service payment.,0,37,16,10,0,0,0,0,0,0,0
TX001393,CUST0117,2025-05-20 01:29:00,20.5,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,12,10,0,0,0,0,0,0,0
TX001394,CUST0009,2025-05-20 02:22:00,4.2,Transportation,AU,Public transport card top-up.,0,29,17,10,1,0,0,0,0,0,0
TX001395,CUST0065,2025-05-20 03:20:00,118.0,Utilities,AU,Utility bill payment for electricity service.,0,45,15,10,0,0,0,0,0,0,0
TX001396,CUST0159,2025-05-20 04:44:00,50.0,Groceries,AU,Weekly grocery store shopping trip.,0,35,24,10,0,0,0,0,0,0,0
TX001397,CUST0046,2025-05-20 05:51:00,8.0,Restaurants,AU,Morning coffee and pastry purchase.,0,35,18,10,0,0,0,0,0,0,0
TX001398,CUST0053,2025-05-20 06:05:00,16.2,Entertainment,AU,Movie tickets and snacks purchase.,0,34,22,10,0,0,0,0,0,0,0
TX001399,CUST0005,2025-05-20 07:34:00,44.5,Gas Station,AU,Gas station fuel fill-up for car.,0,33,13,10,0,0,0,0,0,0,0
TX001400,CUST0175,2025-05-21 08:06:00,13.2,Books,AU,Bookstore purchase of new novel.,0,32,16,10,0,0,0,0,0,0,0
TX001401,CUST0045,2025-05-21 09:19:00,90.0,Apparel,AU,Online clothing store order for new apparel.,0,44,18,10,0,0,0,0,0,0,0
TX001402,CUST0004,2025-05-21 10:30:00,23.0,Online Retail,AU,Online retail purchase everyday items.,0,38,15,10,0,0,0,0,0,0,0
TX001403,CUST0113,2025-05-21 11:20:00,15.5,Restaurants,AU,Dinner with friends at local restaurant.,0,40,8,10,0,0,0,0,0,0,0
TX001404,CUST0003,2025-05-21 12:40:00,65.0,Services,AU,Haircut and grooming service payment.,0,37,10,10,0,0,0,0,0,0,0
TX001405,CUST0195,2025-05-21 13:05:00,21.0,Pharmacy,AU,Pharmacy prescription refill and supplies.,0,42,11,10,0,0,0,0,0,0,0
TX001406,CUST0029,2025-05-21 14:18:00,4.8,Transportation,AU,Public transport card top-up.,0,29,18,10,1,0,0,0,0,0,0
TX001407,CUST0047,2025-05-21 15:13:00,125.0,Utilities,AU,Utility bill payment for electricity service.,0,45,14,10,0,0,0,0,0,0,0
TX001408,CUST0020,2025-05-21 16:08:00,1560.89,Luxury Goods,MX,Designer jewelry acquisition from overseas supplier.,1,52,18,10,0,0,0,0,0,0,0
TX001409,CUST0125,2025-05-21 17:30:00,120.0,Financial Services,AU,Online purchase payment unexpected online.,1,42,17,3,0,0,0,0,0,0,0
TX001410,CUST0193,2025-05-22 18:11:00,3.99,Groceries,AU,Weekly grocery store shopping trip.,0,35,12,10,0,0,0,0,0,0,0
